field,sub_field,year,month,paper_count
cs,cs.OS,2015,2,2
cs,cs.OS,2015,4,8
cs,cs.OS,2015,5,4
cs,cs.OS,2015,6,3
cs,cs.OS,2015,8,5
cs,cs.OS,2015,9,1
cs,cs.OS,2015,10,2
cs,cs.OS,2015,11,4
cs,cs.OS,2015,12,6
cs,cs.OS,2016,1,2
cs,cs.OS,2016,3,2
cs,cs.OS,2016,4,4
cs,cs.OS,2016,5,3
cs,cs.OS,2016,6,4
cs,cs.OS,2016,7,2
cs,cs.OS,2016,8,4
cs,cs.OS,2016,9,7
cs,cs.OS,2016,10,2
cs,cs.OS,2016,11,1
cs,cs.OS,2016,12,2
cs,cs.OS,2017,1,1
cs,cs.OS,2017,2,1
cs,cs.OS,2017,3,5
cs,cs.OS,2017,4,5
cs,cs.OS,2017,5,9
cs,cs.OS,2017,7,6
cs,cs.OS,2017,8,4
cs,cs.OS,2017,9,2
cs,cs.OS,2017,10,4
cs,cs.OS,2017,11,7
cs,cs.OS,2017,12,5
cs,cs.OS,2018,1,6
cs,cs.OS,2018,2,6
cs,cs.OS,2018,3,2
cs,cs.OS,2018,4,2
cs,cs.OS,2018,5,1
cs,cs.OS,2018,6,5
cs,cs.OS,2018,7,5
cs,cs.OS,2018,8,8
cs,cs.OS,2018,9,3
cs,cs.OS,2018,10,9
cs,cs.OS,2018,11,3
cs,cs.OS,2018,12,3
cs,cs.OS,2019,1,8
cs,cs.OS,2019,2,3
cs,cs.OS,2019,3,8
cs,cs.OS,2019,4,5
cs,cs.OS,2019,5,8
cs,cs.OS,2019,6,7
cs,cs.OS,2019,7,7
cs,cs.OS,2019,8,10
cs,cs.OS,2019,9,11
cs,cs.OS,2019,10,8
cs,cs.OS,2019,11,6
cs,cs.OS,2019,12,9
cs,cs.OS,2020,1,7
cs,cs.OS,2020,2,6
cs,cs.OS,2020,3,11
cs,cs.OS,2020,4,10
cs,cs.OS,2020,5,10
cs,cs.OS,2020,6,7
cs,cs.OS,2020,7,7
cs,cs.OS,2020,8,6
cs,cs.OS,2020,9,8
cs,cs.OS,2020,10,5
cs,cs.OS,2020,11,9
cs,cs.OS,2020,12,5
cs,cs.OS,2021,1,12
cs,cs.OS,2021,2,7
cs,cs.OS,2021,3,3
cs,cs.OS,2021,4,10
cs,cs.OS,2021,5,4
cs,cs.OS,2021,6,5
cs,cs.OS,2021,7,2
cs,cs.OS,2021,8,2
cs,cs.OS,2021,9,3
cs,cs.OS,2021,10,7
cs,cs.OS,2021,11,5
cs,cs.OS,2021,12,8
cs,cs.OS,2022,1,8
cs,cs.OS,2022,2,4
cs,cs.OS,2022,3,12
cs,cs.OS,2022,4,4
cs,cs.OS,2022,5,8
cs,cs.OS,2022,6,7
cs,cs.OS,2022,7,2
cs,cs.OS,2022,8,1
cs,cs.OS,2022,9,6
cs,cs.OS,2022,10,8
cs,cs.OS,2022,11,5
cs,cs.OS,2022,12,6
cs,cs.OS,2023,1,7
cs,cs.OS,2023,2,8
cs,cs.OS,2023,3,10
cs,cs.OS,2023,4,6
cs,cs.OS,2023,5,7
cs,cs.OS,2023,6,10
cs,cs.OS,2023,7,7
cs,cs.OS,2023,8,4
cs,cs.OS,2023,9,15
cs,cs.OS,2023,10,16
cs,cs.OS,2023,11,11
cs,cs.OS,2023,12,15
cs,cs.OS,2024,1,12
cs,cs.OS,2024,2,10
cs,cs.OS,2024,3,10
cs,cs.OS,2024,4,7
cs,cs.OS,2024,5,9
cs,cs.OS,2024,6,13
cs,cs.OS,2024,7,5
cs,cs.OS,2024,8,15
cs,cs.OS,2024,9,18
cs,cs.OS,2024,10,17
cs,cs.OS,2024,11,13
cs,cs.OS,2024,12,16
cs,cs.OS,2025,1,19
cs,cs.OS,2025,2,15
cs,cs.OS,2025,3,21
cs,cs.OS,2025,4,20
cs,cs.OS,2025,5,16
cs,cs.OS,2025,6,21
cs,cs.OS,2025,7,9
cs,cs.OS,2025,8,24
cs,cs.OS,2025,9,22
cs,cs.OS,2025,10,17
cs,cs.OS,2025,11,20
cs,cs.OS,2025,12,20
cs,cs.OS,2026,1,22
cs,cs.OS,2026,2,21
cs,cs.OS,2026,3,27
cs,cs.OS,2026,4,21
cs,cs.PF,1998,8,1
cs,cs.PF,1998,9,1
cs,cs.PF,1998,10,1
cs,cs.PF,1999,2,1
cs,cs.PF,1999,4,1
cs,cs.PF,2000,2,1
cs,cs.PF,2000,6,4
cs,cs.PF,2000,7,1
cs,cs.PF,2000,12,2
cs,cs.PF,2001,3,2
cs,cs.PF,2001,7,1
cs,cs.PF,2001,11,1
cs,cs.PF,2001,12,1
cs,cs.PF,2002,2,1
cs,cs.PF,2002,5,2
cs,cs.PF,2002,9,1
cs,cs.PF,2002,10,1
cs,cs.PF,2002,11,1
cs,cs.PF,2003,1,1
cs,cs.PF,2003,4,1
cs,cs.PF,2003,5,2
cs,cs.PF,2003,6,2
cs,cs.PF,2003,7,1
cs,cs.PF,2003,9,1
cs,cs.PF,2003,10,1
cs,cs.PF,2003,11,2
cs,cs.PF,2003,12,2
cs,cs.PF,2004,2,1
cs,cs.PF,2004,3,3
cs,cs.PF,2004,4,3
cs,cs.PF,2004,5,1
cs,cs.PF,2004,6,1
cs,cs.PF,2004,7,2
cs,cs.PF,2004,8,1
cs,cs.PF,2004,9,1
cs,cs.PF,2004,10,2
cs,cs.PF,2004,11,2
cs,cs.PF,2004,12,1
cs,cs.PF,2005,1,1
cs,cs.PF,2005,2,4
cs,cs.PF,2005,5,1
cs,cs.PF,2005,7,2
cs,cs.PF,2005,8,1
cs,cs.PF,2005,11,1
cs,cs.PF,2005,12,1
cs,cs.PF,2006,1,1
cs,cs.PF,2006,2,1
cs,cs.PF,2006,3,1
cs,cs.PF,2006,4,1
cs,cs.PF,2006,5,2
cs,cs.PF,2006,6,1
cs,cs.PF,2006,7,1
cs,cs.PF,2006,8,5
cs,cs.PF,2006,10,4
cs,cs.PF,2006,11,8
cs,cs.PF,2006,12,5
cs,cs.PF,2007,1,7
cs,cs.PF,2007,2,3
cs,cs.PF,2007,3,3
cs,cs.PF,2007,4,7
cs,cs.PF,2007,5,5
cs,cs.PF,2007,6,2
cs,cs.PF,2007,7,1
cs,cs.PF,2007,8,1
cs,cs.PF,2007,9,1
cs,cs.PF,2007,10,12
cs,cs.PF,2007,12,6
cs,cs.PF,2008,1,2
cs,cs.PF,2008,2,5
cs,cs.PF,2008,3,4
cs,cs.PF,2008,4,2
cs,cs.PF,2008,5,3
cs,cs.PF,2008,6,2
cs,cs.PF,2008,7,6
cs,cs.PF,2008,8,5
cs,cs.PF,2008,9,3
cs,cs.PF,2008,10,4
cs,cs.PF,2008,11,5
cs,cs.PF,2008,12,3
cs,cs.PF,2009,1,1
cs,cs.PF,2009,2,12
cs,cs.PF,2009,3,8
cs,cs.PF,2009,4,4
cs,cs.PF,2009,5,2
cs,cs.PF,2009,6,10
cs,cs.PF,2009,7,6
cs,cs.PF,2009,8,10
cs,cs.PF,2009,9,10
cs,cs.PF,2009,10,9
cs,cs.PF,2009,11,11
cs,cs.PF,2009,12,6
cs,cs.PF,2010,1,10
cs,cs.PF,2010,2,9
cs,cs.PF,2010,3,10
cs,cs.PF,2010,4,13
cs,cs.PF,2010,5,6
cs,cs.PF,2010,6,12
cs,cs.PF,2010,7,6
cs,cs.PF,2010,8,8
cs,cs.PF,2010,9,13
cs,cs.PF,2010,10,5
cs,cs.PF,2010,11,8
cs,cs.PF,2010,12,3
cs,cs.PF,2011,1,7
cs,cs.PF,2011,2,7
cs,cs.PF,2011,3,5
cs,cs.PF,2011,4,11
cs,cs.PF,2011,5,9
cs,cs.PF,2011,6,11
cs,cs.PF,2011,7,8
cs,cs.PF,2011,8,4
cs,cs.PF,2011,9,6
cs,cs.PF,2011,10,8
cs,cs.PF,2011,11,11
cs,cs.PF,2011,12,8
cs,cs.PF,2012,1,8
cs,cs.PF,2012,2,10
cs,cs.PF,2012,3,11
cs,cs.PF,2012,4,8
cs,cs.PF,2012,5,6
cs,cs.PF,2012,6,12
cs,cs.PF,2012,7,13
cs,cs.PF,2012,8,8
cs,cs.PF,2012,9,15
cs,cs.PF,2012,10,9
cs,cs.PF,2012,11,13
cs,cs.PF,2012,12,9
cs,cs.PF,2013,1,4
cs,cs.PF,2013,2,12
cs,cs.PF,2013,3,8
cs,cs.PF,2013,4,12
cs,cs.PF,2013,5,9
cs,cs.PF,2013,6,7
cs,cs.PF,2013,7,17
cs,cs.PF,2013,8,10
cs,cs.PF,2013,9,13
cs,cs.PF,2013,10,8
cs,cs.PF,2013,11,12
cs,cs.PF,2013,12,9
cs,cs.PF,2014,1,13
cs,cs.PF,2014,2,9
cs,cs.PF,2014,3,8
cs,cs.PF,2014,4,12
cs,cs.PF,2014,5,5
cs,cs.PF,2014,6,12
cs,cs.PF,2014,7,8
cs,cs.PF,2014,8,15
cs,cs.PF,2014,9,16
cs,cs.PF,2014,10,13
cs,cs.PF,2014,11,19
cs,cs.PF,2014,12,13
cs,cs.PF,2015,1,9
cs,cs.PF,2015,2,8
cs,cs.PF,2015,3,18
cs,cs.PF,2015,4,14
cs,cs.PF,2015,5,9
cs,cs.PF,2015,6,14
cs,cs.PF,2015,7,8
cs,cs.PF,2015,8,9
cs,cs.PF,2015,9,33
cs,cs.PF,2015,10,8
cs,cs.PF,2015,11,15
cs,cs.PF,2015,12,12
cs,cs.PF,2016,1,6
cs,cs.PF,2016,2,11
cs,cs.PF,2016,3,17
cs,cs.PF,2016,4,21
cs,cs.PF,2016,5,13
cs,cs.PF,2016,6,18
cs,cs.PF,2016,7,20
cs,cs.PF,2016,8,21
cs,cs.PF,2016,9,18
cs,cs.PF,2016,10,16
cs,cs.PF,2016,11,10
cs,cs.PF,2016,12,15
cs,cs.PF,2017,1,10
cs,cs.PF,2017,2,10
cs,cs.PF,2017,3,9
cs,cs.PF,2017,4,22
cs,cs.PF,2017,5,17
cs,cs.PF,2017,6,16
cs,cs.PF,2017,7,28
cs,cs.PF,2017,8,16
cs,cs.PF,2017,9,27
cs,cs.PF,2017,10,27
cs,cs.PF,2017,11,20
cs,cs.PF,2017,12,20
cs,cs.PF,2018,1,17
cs,cs.PF,2018,2,20
cs,cs.PF,2018,3,23
cs,cs.PF,2018,4,28
cs,cs.PF,2018,5,27
cs,cs.PF,2018,6,10
cs,cs.PF,2018,7,19
cs,cs.PF,2018,8,16
cs,cs.PF,2018,9,24
cs,cs.PF,2018,10,28
cs,cs.PF,2018,11,19
cs,cs.PF,2018,12,24
cs,cs.PF,2019,1,18
cs,cs.PF,2019,2,30
cs,cs.PF,2019,3,24
cs,cs.PF,2019,4,30
cs,cs.PF,2019,5,51
cs,cs.PF,2019,6,44
cs,cs.PF,2019,7,37
cs,cs.PF,2019,8,28
cs,cs.PF,2019,9,29
cs,cs.PF,2019,10,46
cs,cs.PF,2019,11,40
cs,cs.PF,2019,12,37
cs,cs.PF,2020,1,35
cs,cs.PF,2020,2,49
cs,cs.PF,2020,3,40
cs,cs.PF,2020,4,42
cs,cs.PF,2020,5,35
cs,cs.PF,2020,6,22
cs,cs.PF,2020,7,34
cs,cs.PF,2020,8,39
cs,cs.PF,2020,9,34
cs,cs.PF,2020,10,43
cs,cs.PF,2020,11,43
cs,cs.PF,2020,12,30
cs,cs.PF,2021,1,42
cs,cs.PF,2021,2,35
cs,cs.PF,2021,3,24
cs,cs.PF,2021,4,53
cs,cs.PF,2021,5,33
cs,cs.PF,2021,6,26
cs,cs.PF,2021,7,28
cs,cs.PF,2021,8,30
cs,cs.PF,2021,9,54
cs,cs.PF,2021,10,31
cs,cs.PF,2021,11,17
cs,cs.PF,2021,12,37
cs,cs.PF,2022,1,25
cs,cs.PF,2022,2,30
cs,cs.PF,2022,3,27
cs,cs.PF,2022,4,25
cs,cs.PF,2022,5,37
cs,cs.PF,2022,6,34
cs,cs.PF,2022,7,27
cs,cs.PF,2022,8,23
cs,cs.PF,2022,9,37
cs,cs.PF,2022,10,27
cs,cs.PF,2022,11,31
cs,cs.PF,2022,12,27
cs,cs.PF,2023,1,25
cs,cs.PF,2023,2,21
cs,cs.PF,2023,3,38
cs,cs.PF,2023,4,42
cs,cs.PF,2023,5,35
cs,cs.PF,2023,6,35
cs,cs.PF,2023,7,29
cs,cs.PF,2023,8,42
cs,cs.PF,2023,9,44
cs,cs.PF,2023,10,42
cs,cs.PF,2023,11,46
cs,cs.PF,2023,12,46
cs,cs.PF,2024,1,42
cs,cs.PF,2024,2,33
cs,cs.PF,2024,3,31
cs,cs.PF,2024,4,35
cs,cs.PF,2024,5,42
cs,cs.PF,2024,6,34
cs,cs.PF,2024,7,36
cs,cs.PF,2024,8,34
cs,cs.PF,2024,9,43
cs,cs.PF,2024,10,45
cs,cs.PF,2024,11,48
cs,cs.PF,2024,12,48
cs,cs.PF,2025,1,49
cs,cs.PF,2025,2,50
cs,cs.PF,2025,3,61
cs,cs.PF,2025,4,46
cs,cs.PF,2025,5,67
cs,cs.PF,2025,6,67
cs,cs.PF,2025,7,52
cs,cs.PF,2025,8,71
cs,cs.PF,2025,9,75
cs,cs.PF,2025,10,62
cs,cs.PF,2025,11,67
cs,cs.PF,2025,12,51
cs,cs.PF,2026,1,55
cs,cs.PF,2026,2,43
cs,cs.PF,2026,3,62
cs,cs.PF,2026,4,35
cs,cs.PL,1994,1,1
cs,cs.PL,1998,9,2
cs,cs.PL,1998,10,7
cs,cs.PL,1998,11,3
cs,cs.PL,1999,1,2
cs,cs.PL,1999,3,1
cs,cs.PL,1999,4,2
cs,cs.PL,1999,5,1
cs,cs.PL,1999,6,1
cs,cs.PL,1999,7,1
cs,cs.PL,1999,8,1
cs,cs.PL,1999,9,2
cs,cs.PL,1999,11,1
cs,cs.PL,2000,1,2
cs,cs.PL,2000,2,1
cs,cs.PL,2000,3,5
cs,cs.PL,2000,4,3
cs,cs.PL,2000,5,5
cs,cs.PL,2000,6,2
cs,cs.PL,2000,7,4
cs,cs.PL,2000,9,2
cs,cs.PL,2000,10,8
cs,cs.PL,2000,11,11
cs,cs.PL,2000,12,5
cs,cs.PL,2001,1,8
cs,cs.PL,2001,2,2
cs,cs.PL,2001,3,2
cs,cs.PL,2001,4,1
cs,cs.PL,2001,5,5
cs,cs.PL,2001,6,14
cs,cs.PL,2001,7,3
cs,cs.PL,2001,8,1
cs,cs.PL,2001,9,10
cs,cs.PL,2001,10,6
cs,cs.PL,2001,11,8
cs,cs.PL,2002,1,5
cs,cs.PL,2002,2,2
cs,cs.PL,2002,3,3
cs,cs.PL,2002,4,5
cs,cs.PL,2002,5,3
cs,cs.PL,2002,7,4
cs,cs.PL,2002,8,4
cs,cs.PL,2002,10,1
cs,cs.PL,2002,11,3
cs,cs.PL,2002,12,2
cs,cs.PL,2003,1,2
cs,cs.PL,2003,2,3
cs,cs.PL,2003,3,1
cs,cs.PL,2003,6,4
cs,cs.PL,2003,7,1
cs,cs.PL,2003,8,1
cs,cs.PL,2003,9,4
cs,cs.PL,2003,10,2
cs,cs.PL,2003,11,8
cs,cs.PL,2003,12,4
cs,cs.PL,2004,1,4
cs,cs.PL,2004,2,3
cs,cs.PL,2004,3,6
cs,cs.PL,2004,4,7
cs,cs.PL,2004,5,14
cs,cs.PL,2004,6,5
cs,cs.PL,2004,7,4
cs,cs.PL,2004,8,9
cs,cs.PL,2004,9,4
cs,cs.PL,2004,10,1
cs,cs.PL,2004,11,3
cs,cs.PL,2004,12,3
cs,cs.PL,2005,1,4
cs,cs.PL,2005,3,5
cs,cs.PL,2005,4,5
cs,cs.PL,2005,5,1
cs,cs.PL,2005,6,3
cs,cs.PL,2005,7,3
cs,cs.PL,2005,8,10
cs,cs.PL,2005,9,3
cs,cs.PL,2005,10,1
cs,cs.PL,2005,11,4
cs,cs.PL,2005,12,7
cs,cs.PL,2006,1,9
cs,cs.PL,2006,2,5
cs,cs.PL,2006,3,9
cs,cs.PL,2006,4,1
cs,cs.PL,2006,5,3
cs,cs.PL,2006,6,8
cs,cs.PL,2006,7,5
cs,cs.PL,2006,8,8
cs,cs.PL,2006,9,4
cs,cs.PL,2006,10,3
cs,cs.PL,2006,11,4
cs,cs.PL,2006,12,7
cs,cs.PL,2007,1,17
cs,cs.PL,2007,2,4
cs,cs.PL,2007,3,8
cs,cs.PL,2007,4,3
cs,cs.PL,2007,5,5
cs,cs.PL,2007,6,5
cs,cs.PL,2007,7,6
cs,cs.PL,2007,8,2
cs,cs.PL,2007,9,1
cs,cs.PL,2007,10,11
cs,cs.PL,2007,11,9
cs,cs.PL,2007,12,12
cs,cs.PL,2008,1,10
cs,cs.PL,2008,2,5
cs,cs.PL,2008,3,5
cs,cs.PL,2008,4,9
cs,cs.PL,2008,5,1
cs,cs.PL,2008,6,5
cs,cs.PL,2008,7,4
cs,cs.PL,2008,8,5
cs,cs.PL,2008,9,2
cs,cs.PL,2008,10,10
cs,cs.PL,2008,11,7
cs,cs.PL,2008,12,7
cs,cs.PL,2009,1,7
cs,cs.PL,2009,2,5
cs,cs.PL,2009,3,14
cs,cs.PL,2009,4,7
cs,cs.PL,2009,5,13
cs,cs.PL,2009,6,16
cs,cs.PL,2009,7,12
cs,cs.PL,2009,8,3
cs,cs.PL,2009,9,7
cs,cs.PL,2009,10,18
cs,cs.PL,2009,11,15
cs,cs.PL,2009,12,11
cs,cs.PL,2010,1,15
cs,cs.PL,2010,2,19
cs,cs.PL,2010,3,19
cs,cs.PL,2010,4,12
cs,cs.PL,2010,5,13
cs,cs.PL,2010,6,19
cs,cs.PL,2010,7,27
cs,cs.PL,2010,8,16
cs,cs.PL,2010,9,29
cs,cs.PL,2010,10,16
cs,cs.PL,2010,11,15
cs,cs.PL,2010,12,16
cs,cs.PL,2011,1,16
cs,cs.PL,2011,2,25
cs,cs.PL,2011,3,11
cs,cs.PL,2011,4,13
cs,cs.PL,2011,5,10
cs,cs.PL,2011,6,21
cs,cs.PL,2011,7,23
cs,cs.PL,2011,8,25
cs,cs.PL,2011,9,39
cs,cs.PL,2011,10,20
cs,cs.PL,2011,11,19
cs,cs.PL,2011,12,24
cs,cs.PL,2012,1,20
cs,cs.PL,2012,2,32
cs,cs.PL,2012,3,19
cs,cs.PL,2012,4,18
cs,cs.PL,2012,5,13
cs,cs.PL,2012,6,17
cs,cs.PL,2012,7,16
cs,cs.PL,2012,8,22
cs,cs.PL,2012,9,11
cs,cs.PL,2012,10,28
cs,cs.PL,2012,11,17
cs,cs.PL,2012,12,14
cs,cs.PL,2013,1,32
cs,cs.PL,2013,2,25
cs,cs.PL,2013,3,13
cs,cs.PL,2013,4,25
cs,cs.PL,2013,5,14
cs,cs.PL,2013,6,23
cs,cs.PL,2013,7,31
cs,cs.PL,2013,8,27
cs,cs.PL,2013,9,39
cs,cs.PL,2013,10,22
cs,cs.PL,2013,11,29
cs,cs.PL,2013,12,35
cs,cs.PL,2014,1,17
cs,cs.PL,2014,2,15
cs,cs.PL,2014,3,19
cs,cs.PL,2014,4,32
cs,cs.PL,2014,5,38
cs,cs.PL,2014,6,43
cs,cs.PL,2014,7,22
cs,cs.PL,2014,8,23
cs,cs.PL,2014,9,24
cs,cs.PL,2014,10,19
cs,cs.PL,2014,11,13
cs,cs.PL,2014,12,38
cs,cs.PL,2015,1,36
cs,cs.PL,2015,2,22
cs,cs.PL,2015,3,27
cs,cs.PL,2015,4,21
cs,cs.PL,2015,5,16
cs,cs.PL,2015,6,19
cs,cs.PL,2015,7,42
cs,cs.PL,2015,8,30
cs,cs.PL,2015,9,34
cs,cs.PL,2015,10,24
cs,cs.PL,2015,11,39
cs,cs.PL,2015,12,23
cs,cs.PL,2016,1,23
cs,cs.PL,2016,2,31
cs,cs.PL,2016,3,31
cs,cs.PL,2016,4,32
cs,cs.PL,2016,5,24
cs,cs.PL,2016,6,47
cs,cs.PL,2016,7,37
cs,cs.PL,2016,8,65
cs,cs.PL,2016,9,18
cs,cs.PL,2016,10,43
cs,cs.PL,2016,11,45
cs,cs.PL,2016,12,22
cs,cs.PL,2017,1,53
cs,cs.PL,2017,2,36
cs,cs.PL,2017,3,49
cs,cs.PL,2017,4,39
cs,cs.PL,2017,5,37
cs,cs.PL,2017,6,26
cs,cs.PL,2017,7,36
cs,cs.PL,2017,8,41
cs,cs.PL,2017,9,47
cs,cs.PL,2017,10,47
cs,cs.PL,2017,11,56
cs,cs.PL,2017,12,27
cs,cs.PL,2018,1,33
cs,cs.PL,2018,2,64
cs,cs.PL,2018,3,44
cs,cs.PL,2018,4,50
cs,cs.PL,2018,5,53
cs,cs.PL,2018,6,39
cs,cs.PL,2018,7,61
cs,cs.PL,2018,8,65
cs,cs.PL,2018,9,32
cs,cs.PL,2018,10,51
cs,cs.PL,2018,11,52
cs,cs.PL,2018,12,36
cs,cs.PL,2019,1,33
cs,cs.PL,2019,2,60
cs,cs.PL,2019,3,30
cs,cs.PL,2019,4,66
cs,cs.PL,2019,5,71
cs,cs.PL,2019,6,52
cs,cs.PL,2019,7,80
cs,cs.PL,2019,8,65
cs,cs.PL,2019,9,70
cs,cs.PL,2019,10,52
cs,cs.PL,2019,11,52
cs,cs.PL,2019,12,44
cs,cs.PL,2020,1,47
cs,cs.PL,2020,2,63
cs,cs.PL,2020,3,39
cs,cs.PL,2020,4,68
cs,cs.PL,2020,5,62
cs,cs.PL,2020,6,46
cs,cs.PL,2020,7,57
cs,cs.PL,2020,8,60
cs,cs.PL,2020,9,53
cs,cs.PL,2020,10,90
cs,cs.PL,2020,11,48
cs,cs.PL,2020,12,45
cs,cs.PL,2021,1,67
cs,cs.PL,2021,2,50
cs,cs.PL,2021,3,62
cs,cs.PL,2021,4,60
cs,cs.PL,2021,5,64
cs,cs.PL,2021,6,58
cs,cs.PL,2021,7,72
cs,cs.PL,2021,8,74
cs,cs.PL,2021,9,66
cs,cs.PL,2021,10,57
cs,cs.PL,2021,11,59
cs,cs.PL,2021,12,59
cs,cs.PL,2022,1,52
cs,cs.PL,2022,2,54
cs,cs.PL,2022,3,64
cs,cs.PL,2022,4,36
cs,cs.PL,2022,5,79
cs,cs.PL,2022,6,50
cs,cs.PL,2022,7,75
cs,cs.PL,2022,8,61
cs,cs.PL,2022,9,64
cs,cs.PL,2022,10,55
cs,cs.PL,2022,11,63
cs,cs.PL,2022,12,62
cs,cs.PL,2023,1,49
cs,cs.PL,2023,2,60
cs,cs.PL,2023,3,65
cs,cs.PL,2023,4,58
cs,cs.PL,2023,5,84
cs,cs.PL,2023,6,48
cs,cs.PL,2023,7,78
cs,cs.PL,2023,8,60
cs,cs.PL,2023,9,78
cs,cs.PL,2023,10,77
cs,cs.PL,2023,11,88
cs,cs.PL,2023,12,70
cs,cs.PL,2024,1,64
cs,cs.PL,2024,2,61
cs,cs.PL,2024,3,84
cs,cs.PL,2024,4,94
cs,cs.PL,2024,5,80
cs,cs.PL,2024,6,59
cs,cs.PL,2024,7,62
cs,cs.PL,2024,8,67
cs,cs.PL,2024,9,55
cs,cs.PL,2024,10,77
cs,cs.PL,2024,11,78
cs,cs.PL,2024,12,68
cs,cs.PL,2025,1,74
cs,cs.PL,2025,2,83
cs,cs.PL,2025,3,81
cs,cs.PL,2025,4,94
cs,cs.PL,2025,5,86
cs,cs.PL,2025,6,64
cs,cs.PL,2025,7,98
cs,cs.PL,2025,8,94
cs,cs.PL,2025,9,108
cs,cs.PL,2025,10,108
cs,cs.PL,2025,11,104
cs,cs.PL,2025,12,70
cs,cs.PL,2026,1,83
cs,cs.PL,2026,2,75
cs,cs.PL,2026,3,106
cs,cs.PL,2026,4,64
cs,cs.RO,1998,11,2
cs,cs.RO,2000,2,1
cs,cs.RO,2000,6,4
cs,cs.RO,2000,9,3
cs,cs.RO,2001,9,1
cs,cs.RO,2002,4,2
cs,cs.RO,2002,5,1
cs,cs.RO,2002,10,2
cs,cs.RO,2002,12,2
cs,cs.RO,2003,3,1
cs,cs.RO,2003,7,1
cs,cs.RO,2003,9,1
cs,cs.RO,2003,11,1
cs,cs.RO,2004,4,2
cs,cs.RO,2004,9,1
cs,cs.RO,2004,10,2
cs,cs.RO,2004,11,7
cs,cs.RO,2004,12,9
cs,cs.RO,2005,1,1
cs,cs.RO,2005,2,1
cs,cs.RO,2005,3,1
cs,cs.RO,2005,4,1
cs,cs.RO,2005,5,4
cs,cs.RO,2005,6,1
cs,cs.RO,2005,7,1
cs,cs.RO,2005,10,2
cs,cs.RO,2005,11,3
cs,cs.RO,2006,1,15
cs,cs.RO,2006,3,5
cs,cs.RO,2006,4,2
cs,cs.RO,2006,5,3
cs,cs.RO,2006,7,2
cs,cs.RO,2006,8,1
cs,cs.RO,2006,9,2
cs,cs.RO,2006,11,4
cs,cs.RO,2006,12,1
cs,cs.RO,2007,1,2
cs,cs.RO,2007,3,1
cs,cs.RO,2007,4,1
cs,cs.RO,2007,5,32
cs,cs.RO,2007,6,2
cs,cs.RO,2007,7,36
cs,cs.RO,2007,8,13
cs,cs.RO,2007,9,4
cs,cs.RO,2007,10,1
cs,cs.RO,2007,11,3
cs,cs.RO,2007,12,2
cs,cs.RO,2008,1,3
cs,cs.RO,2008,2,2
cs,cs.RO,2008,3,4
cs,cs.RO,2008,4,20
cs,cs.RO,2008,5,1
cs,cs.RO,2008,6,6
cs,cs.RO,2008,7,5
cs,cs.RO,2008,8,6
cs,cs.RO,2008,9,8
cs,cs.RO,2008,10,5
cs,cs.RO,2008,11,4
cs,cs.RO,2008,12,3
cs,cs.RO,2009,1,3
cs,cs.RO,2009,2,3
cs,cs.RO,2009,3,7
cs,cs.RO,2009,4,11
cs,cs.RO,2009,5,2
cs,cs.RO,2009,6,3
cs,cs.RO,2009,7,3
cs,cs.RO,2009,8,8
cs,cs.RO,2009,9,7
cs,cs.RO,2009,10,12
cs,cs.RO,2009,11,1
cs,cs.RO,2009,12,5
cs,cs.RO,2010,1,1
cs,cs.RO,2010,2,5
cs,cs.RO,2010,3,7
cs,cs.RO,2010,4,2
cs,cs.RO,2010,5,4
cs,cs.RO,2010,6,12
cs,cs.RO,2010,7,1
cs,cs.RO,2010,8,3
cs,cs.RO,2010,9,8
cs,cs.RO,2010,10,7
cs,cs.RO,2010,11,4
cs,cs.RO,2010,12,17
cs,cs.RO,2011,1,7
cs,cs.RO,2011,2,9
cs,cs.RO,2011,3,6
cs,cs.RO,2011,4,16
cs,cs.RO,2011,5,11
cs,cs.RO,2011,6,11
cs,cs.RO,2011,7,6
cs,cs.RO,2011,8,19
cs,cs.RO,2011,9,10
cs,cs.RO,2011,10,5
cs,cs.RO,2011,11,13
cs,cs.RO,2011,12,5
cs,cs.RO,2012,1,7
cs,cs.RO,2012,2,16
cs,cs.RO,2012,3,12
cs,cs.RO,2012,4,18
cs,cs.RO,2012,5,11
cs,cs.RO,2012,6,17
cs,cs.RO,2012,7,15
cs,cs.RO,2012,8,8
cs,cs.RO,2012,9,12
cs,cs.RO,2012,10,12
cs,cs.RO,2012,11,15
cs,cs.RO,2012,12,17
cs,cs.RO,2013,1,14
cs,cs.RO,2013,2,13
cs,cs.RO,2013,3,13
cs,cs.RO,2013,4,11
cs,cs.RO,2013,5,10
cs,cs.RO,2013,6,17
cs,cs.RO,2013,7,24
cs,cs.RO,2013,8,10
cs,cs.RO,2013,9,29
cs,cs.RO,2013,10,9
cs,cs.RO,2013,11,32
cs,cs.RO,2013,12,20
cs,cs.RO,2014,1,25
cs,cs.RO,2014,2,32
cs,cs.RO,2014,3,16
cs,cs.RO,2014,4,24
cs,cs.RO,2014,5,26
cs,cs.RO,2014,6,16
cs,cs.RO,2014,7,19
cs,cs.RO,2014,8,14
cs,cs.RO,2014,9,22
cs,cs.RO,2014,10,28
cs,cs.RO,2014,11,25
cs,cs.RO,2014,12,27
cs,cs.RO,2015,1,24
cs,cs.RO,2015,2,27
cs,cs.RO,2015,3,28
